titleId,region,primaryTitle,isAdult,startYear,Genre,averageRating,numVotes,nconst,primaryName,primaryProfession,knownForTitles
tt0051107,NO,Turn It Up,0,2002,"Drama,Musical",7.2,33,nm0310527,Deborah Gavin,art_department,tt0161070
tt0051131,\N,Tango Lover,0,2002,"Comedy,Drama,Musical",7.3,35,nm0310682,Jeremy Gawade,"miscellaneous,producer,legal","tt1078188,tt1439572,tt6543652,tt0242527"
tt0051134,BR,RÃ­ RÃ¡,0,2001,"Comedy,Musical",8.6,45,nm0310752,Dixie Gay,actress,"tt0020087,tt0020091,tt0020527,tt0020585"
tt0051139,GR,Raaz,0,2002,"Drama,Horror,Musical",1.1,13,nm0310803,Pierre Gay,"actor,writer","tt0216848,tt0042534,tt0043199,tt0139044"
tt0051140,XWG,The Animal Band,0,2003,"Family,Musical,Short",6.1,15,nm0310808,Sir Gay,editorial_department,"tt0063378,tt0125332"
tt0051193,JP,"Yes, I Have Loved As Well",0,2002,"Drama,Musical,Romance",7.7,67,nm0311281,David Geary,"writer,actor,director","tt0182634,tt0207890,tt0294146,tt0432072"
tt0051204,AU,Madame Dasima,0,2001,"Comedy,Drama,Musical",6,27,nm0311466,Sven-Erik Geddes,actor,tt0131978
tt0051253,US,Simpl Spezial,0,2002,"Comedy,Music,Musical",7.7,77,nm0311841,Jim Geib,producer,tt0090151
tt0051391,NO,Yes Nurse! No Nurse!,0,2002,"Comedy,Musical",8.5,11,nm0312691,Carolyn Gendron,actress,tt0108006
tt0051455,IT,Los 10 +,0,2002,Musical,7.9,21,nm0313477,Johann George,"production_designer,art_department,miscellaneous","tt0250223,tt0342258,tt0465494,tt0473753"
tt0051455,FR,Rocks,0,2002,Musical,7.5,21,nm0313479,John George,costume_department,"tt0085271,tt0107009,tt0101698,tt0104265"
tt0051543,\N,Inth Ka Jawab Patthar,0,2002,"Action,Musical",7.9,44,nm0314343,Julien Gerin,actor,tt0252792
tt0051572,\N,Nuvvu Naaku Nachchav,0,2001,"Comedy,Family,Musical",6.5,11,nm0314601,Georg Germroth,director,"tt0177783,tt0178092"
tt0051589,\N,Rodoslov jednog Valcera,0,2002,"Drama,Musical",7,10,nm0314746,AmÃ©rico Gerrio,actor,tt0139956
tt0051651,\N,The Original Cast Album,0,2001,"Comedy,Drama,Musical",6.3,14,nm0315294,Robert Getz,actor,"tt0383760,tt0103874,tt1732638,tt0220513"
tt0051652,FR,VaktmÃ¤staren och professorn,0,2002,"Comedy,Musical",7,27,nm0315301,Woody Getzinger,miscellaneous,tt0179681
tt0051683,DK,Alegria: Cirque du Soleil,0,2001,"Family,Music,Musical",5,8,nm0315611,Derek Ghent,actor,"tt0012190,tt0012687"
tt0051744,FI,Ariadne auf Naxos,0,2001,"Comedy,Drama,Musical",7.9,76,nm0316268,Athan Giannikakis,actor,tt0120244
tt0051762,SE,"New York City Opera - The Gershwins' ""Porgy and Bess""",0,2002,"Music,Musical",7.8,81,nm0316556,Ian Gibbins,producer,"tt1640711,tt2393845,tt1438173,tt0962711"
tt0051818,XWG,Divorce: The Musical,0,2001,"Comedy,Musical",8.1,153,nm0317053,Julia Gibson,"visual_effects,producer,production_manager","tt0096754,tt0099365,tt0111503,tt0082340"
tt0051819,DK,Dance Challenge,0,2002,"Comedy,Drama,Musical",7.6,81,nm0317093,Malcolm Gibson,"art_department,sound_department","tt7403736,tt0142192,tt0142804,tt0117007"
tt0051840,SE,Harmonia,0,2000,"Documentary,Musical",6.4,7,nm0317236,Judith Gick,actress,"tt0261938,tt0029522,tt0425448,tt0407255"
tt0051850,US,Loredasia,0,2000,"Musical,Short",5.6,11,nm0317414,Miep Gies,"writer,miscellaneous","tt0112373,tt0094685,tt0246430,tt0222724"
tt0051852,FR,Megamalhar,0,2001,"Musical,Romance",8.5,8,nm0317453,Rolf Giesen,"writer,visual_effects,miscellaneous","tt11306910,tt0087560,tt0401559,tt0089378"
tt0051890,XWG,The Singing Detective,0,2003,"Comedy,Crime,Musical",9.2,3247,nm0317774,Horst Gill,actor,"tt0173125,tt0057816,tt0054864,tt0272973"
tt0051908,DK,Xuxa SÃ³ Para Baixinhos 3,0,2002,"Family,Musical,Western",6.6,62,nm0318005,Daniel Gilbert,actor,tt0100039
tt0052075,\N,Lal Salaam,0,2002,"Action,Drama,Musical",6.1,7,nm0319291,Jeffry Gillis,actor,"tt0267678,tt0112104"
tt0052117,US,"Rodrigo, la pelÃ­cula",0,2001,"Drama,Musical,Romance",7.9,16,nm0319640,John Gilpin,actor,"tt0038161,tt0070791,tt0039112,tt4266108"
tt0052155,IT,Yeh Kaisi Mohabbat,0,2002,"Drama,Musical,Romance",6.9,18,nm0320047,Greg Ginn,soundtrack,"tt0355702,tt5112578,tt0087995,tt0107798"
tt0052235,\N,"Hae-jeok, Disco King",0,2002,"Comedy,Drama,Musical",7.6,62,nm0320768,AurÃ¨le Giraud,"producer,production_manager",tt0110921
tt0052291,AU,Symphony,0,2001,"Comedy,Fantasy,Musical",7.9,39,nm0321254,Tony Gittelson,"assistant_director,writer,producer","tt0099077,tt0108065,tt5618256,tt0086637"
tt0052343,NO,Ten Minutes Older: The Cello,0,2002,"Drama,Music,Musical",7.8,6,nm0321923,David Glass,"writer,actor,assistant_director",tt0109232
tt0052365,NO,Tum Se Achcha Kaun Hai,0,2002,"Drama,Musical,Romance",7.2,11,nm0322146,Robert Glatzer,director,tt0061265
tt0052613,GR,TriunfomanÃ­a,0,2002,Musical,7.3,55,nm0324228,Frank Godt,"production_designer,set_decorator,art_department","tt5940506,tt0295254,tt1525780,tt1210018"
tt0052655,PL,Bollywood Queen,0,2002,"Musical,Romance",5.4,5,nm0324744,Ramesh Goyal,"actor,miscellaneous","tt0242838,tt2801992,tt0200087,tt0119239"
tt0052663,BR,BÃ¡jecnÃ¡ show,0,2002,"Animation,Family,Musical",5.8,6,nm0324820,LÃ¡szlÃ³ GojdÃ¡r,"production_manager,producer,location_management","tt0327144,tt0110920,tt0113538,tt0902304"
tt0052818,MX,Luca vive,0,2002,"Drama,Musical",8.2,38,nm0326423,Samuele Goldzader,actor,"tt0088746,tt0085983,tt0088380"
tt0052837,GB,Mowaten we mokhber we haramy,0,2001,"Comedy,Drama,Musical",7.9,147,nm0326610,Ovidiu Gologan,cinematographer,"tt0058439,tt0141956,tt0154948,tt0126232"
tt0053015,XWG,Badhaai Ho Badhaai,0,2002,"Comedy,Drama,Musical",7.5,6,nm0328415,Patricia GonzÃ¡lez,camera_department,"tt0140879,tt0112546,tt0119799,tt0117054"
tt0053048,XYU,I'll Be There,0,2003,"Comedy,Musical,Romance",8.1,151,nm0328730,Rodney Good,"miscellaneous,art_department","tt0224086,tt0218899,tt0123034,tt0208676"
tt0053085,SUHH,The Young Girl and the Clouds,0,2001,"Animation,Drama,Musical",7.2,61,nm0329040,Daniel R. Goodman,producer,"tt0078308,tt0077328,tt0076975"
tt0053172,\N,Humraaz,0,2002,"Action,Musical,Romance",6.8,45,nm0330006,Barbara Gordon,"costume_department,costume_designer","tt0316356,tt0103855,tt0233142,tt0259288"
tt0053178,GB,Intervalli chiaroscuri,0,2002,"Drama,Musical,Short",6.8,27,nm0330092,Cindy Gordon,"art_department,set_decorator,actress","tt0091443,tt0104697,tt0091817,tt0091475"
tt0053185,PT,Apna Punjab Hovey,0,2001,"Music,Musical",6.6,27,nm0330166,Eileen Gordon,actress,"tt0202001,tt0073802"
tt0053198,IT,Chori Chori,0,2003,"Comedy,Drama,Musical",7.1,46,nm0330244,Harry Gordon,actor,"tt0495435,tt0809434,tt0245424,tt0245504"
tt0053225,IT,Om Jai Jagadish,0,2002,"Drama,Musical",9.6,7,nm0330510,Paul T. Gordon,miscellaneous,"tt0120318,tt0159797,tt0170454,tt0113409"
tt0053237,GR,Yeh Dil Aap Ka Huwa,0,2002,"Musical,Romance",7.1,7,nm0330701,Brenda Tangelin Gordy,stunts,tt0084412
tt0053250,XYU,As Time Goes By,0,2002,"Comedy,Drama,Musical",7.6,307,nm0330897,Pamela Gorgojo,animation_department,"tt0196502,tt0196503"
tt0053348,IT,Taj Mahal: An Eternal Love Story,0,2005,"Drama,History,Musical",7,11,nm0331964,Franz Josef Gottlieb,"director,writer,assistant_director","tt0059139,tt0055991,tt0057476,tt0061982"
tt0053361,XYU,Dil Maange More!!!,0,2004,"Family,Musical,Romance",7.6,456,nm0332200,David Gough,actor,tt0150483
tt0053558,\N,Dil Ka Rishta,0,2003,"Drama,Musical,Romance",5,2856,nm0333746,Robert Graf,actor,"tt0052400,tt0057115,tt0053392,tt0050570"
tt0053580,HU,It's a Haunted Happenin'!,0,2002,"Comedy,Horror,Musical",7.7,55,nm0334004,Derrick Graham,actor,"tt0119127,tt1136193"
tt0053634,PT,Toothpaste,0,2002,"Comedy,Musical,Short",7.8,43,nm0334548,Georges Grammat,"director,art_department,animation_department","tt0169492,tt0085033,tt0072901,tt0086964"
tt0053675,MX,A Visit from the Incubus,0,2001,"Horror,Musical,Short",8.8,19,nm0334924,Patrick Grandperret,"director,writer,producer","tt0100174,tt0113788,tt0487456,tt0165698"
tt0053822,IT,SalomÃ©,0,2002,Musical,7.8,53,nm0336355,Susanna Graves,"assistant_director,miscellaneous,actress","tt0105933,tt0114047,tt0114906,tt0110488"
tt0053825,US,Sur,0,2002,"Drama,Musical,Romance",6.9,36,nm0336378,Jacques Gravett,"editor,editorial_department,producer","tt2011276,tt0112178,tt0407362,tt0483568"
tt0054067,AR,Contact,0,2002,Musical,7.7,410,nm0338743,Eileen Greene,miscellaneous,tt0118147
tt0054069,\N,Dil Vil Pyar Vyar,0,2002,"Drama,Musical,Romance",7.4,162,nm0338770,Harold Greene,"producer,miscellaneous,writer","tt0160362,tt0047747,tt0032763,tt0043433"
tt0054115,\N,Shararat,0,2003,Musical,7,26,nm0339156,Richard R. Greenough,"production_designer,art_department,art_director","tt0989125,tt0045436,tt1800635,tt2109331"
tt0054263,\N,Off,0,2002,"Musical,Sci-Fi,Thriller",7.8,5,nm0340760,Kaja Grganovic,actress,tt0181572
tt0054279,DK,Ruta Destroy,0,2002,"Musical,Short",8,206,nm0340954,Shane Grier,stunts,"tt0119123,tt0117289,tt0102313,tt0101296"
tt0054307,ES,El vestido,0,2000,"Musical,Short",7.7,15,nm0341240,Joseph Griffin,actor,"tt0098188,tt0106110,tt0159920,tt0321997"
tt0054326,SE,1972,0,2006,"Comedy,Musical,Romance",7.6,32,nm0341411,Jonathan Griffioen,actor,"tt0211056,tt0278358"
tt0054354,ES,Confessions of an Action Star,0,2005,"Action,Comedy,Musical",8.4,54,nm0341743,Richard Griffiths,actor,"tt0464049,tt0094336,tt0926084,tt0295297"
tt0054420,XWW,Un paso adelante,0,2002,"Comedy,Drama,Musical",7.4,44,nm0342510,Harry Gripp,actor,"tt0006116,tt0010325,tt0017688,tt0017210"
tt0054453,PT,From Justin to Kelly,0,2003,"Comedy,Musical,Romance",6.8,11,nm0342913,Amanda Groff,"art_department,miscellaneous",tt0118530
tt0054457,PT,El grosso concerto,0,2001,"Comedy,Musical",7.8,91,nm0342967,Phil Groh,miscellaneous,tt0100065
tt0054459,US,Harmonic Distortion,0,2002,"Drama,Musical,Short",6.7,73,nm0342982,Tom Groholski,actor,"tt0171090,tt4578484"
tt0054494,PT,Paradisco,0,2002,"Musical,Romance,Short",8.6,8,nm0343387,Jack J. Gross,"producer,miscellaneous","tt0039772,tt0037820,tt0041827,tt0038700"
tt0054542,US,Temptation,0,2004,Musical,8.1,11,nm0343668,Joan Grossman,"director,writer,editor","tt0284203,tt0195157"
tt0054673,US,Open House,0,2004,Musical,7.5,33,nm0344619,Stan Grunewald,actor,tt0172949
tt0054687,PT,Tiny Singers,0,2002,"Family,Musical",7,166,nm0344769,Andrei Gruzov,sound_department,"tt0172376,tt0070008,tt0173183,tt0314439"
tt0054788,IT,Camp,0,2003,"Comedy,Drama,Musical",8.2,20,nm0345826,Guendolina,actress,"tt0244450,tt0194762"
tt0054924,MX,Atom Ant,0,2000,"Animation,Musical,Short",7.5,30,nm0347068,Renaud Guillemin,actor,"tt0366753,tt4043398,tt0214348"
tt0054936,IT,Christmas Tauntauns,0,2002,"Animation,Family,Musical",7.7,38,nm0347216,Ernesto GuillÃ©n,"sound_department,editorial_department","tt0217540,tt0285962,tt0290595,tt0358218"
tt0055062,GB,Bituin,0,2002,"Drama,Musical",7.9,35,nm0348376,Helmet Gunther,,tt0227916
tt0055084,PL,Cinder Rock'n Rella,0,2003,"Comedy,Family,Musical",8,51,nm0348622,Robert Gurik,writer,"tt0073855,tt0087249"
tt0055118,GB,Duetto amoroso,0,2002,"Drama,Musical,Mystery",7.8,9,nm0348926,Jonathan Guss,actor,"tt0436075,tt5282542,tt0102849,tt2126378"
tt0055146,PT,Green Lights,0,2002,"Comedy,Drama,Musical",8.4,8,nm0349134,Didier Gustin,"actor,soundtrack","tt0798417,tt0100303,tt0775489,tt1194610"
tt0055155,GR,Just Another Story,0,2003,"Comedy,Drama,Musical",8.1,10,nm0349251,Colin Guthrie,actor,tt0158414
tt0055190,US,Maurice Bejart's Nutcracker,0,2000,"Music,Musical",7.3,79,nm0349515,Heriberto GutiÃ©rrez,camera_department,"tt0115571,tt0120746,tt0331953,tt0257756"
tt0055205,XWG,SchlagZeilenLife,0,2002,"Documentary,Musical,Short",8.2,9,nm0349693,Marie-Luise Gutteck,actress,tt0122295
tt0055254,US,La noche mÃ¡s larga,0,2000,"Documentary,Musical",7,9,nm0350155,Ralph Guzzo,"actor,producer,music_department","tt1549882,tt2070806,tt3671052,tt2175470"
tt0055256,MX,Povuci rucnu,0,2002,"Comedy,Musical",7.4,5,nm0350171,Christine GuÃ©gan,"costume_designer,costume_department","tt0133385,tt0091038,tt0092508,tt0084468"
tt0055264,US,Andaaz,0,2003,"Drama,Musical,Romance",7.2,447,nm0350312,Brian Gwaspari,actor,"tt0083420,tt0078351,tt0083470,tt0075784"
tt0055275,GB,Vivir intentando,0,2003,"Family,Musical",8.8,213,nm0350376,Dorothy Gwynne,actress,"tt0004660,tt0006324,tt0163014"
tt0055299,PL,Come se fosse amore,0,2002,"Comedy,Musical",6.9,55,nm0350595,AndrÃ¡s GyÃ¼rki,"production_designer,art_director,set_decorator","tt0092176,tt0077165,tt0097875,tt0122997"
tt0055346,\N,Home Alone da Riber,0,2002,"Comedy,Drama,Musical",7.4,44,nm0351021,Beto GÃ³mez,"writer,director,producer","tt5855440,tt2504690,tt0461336,tt0374145"
tt0055352,IT,Itse valtiaat - Avaruusmusikaali,0,2002,"Animation,Comedy,Musical",7.9,42,nm0351099,Hugo GÃ³mez,producer,tt0271362
tt0055376,\N,Magiaa mahantÃ¤ydeltÃ¤,0,2002,"Comedy,Musical",4.6,85,nm0351313,MarÃ­a BelÃ©n GÃ³ngora,actress,tt0099449
tt0055399,JP,New York Philharmonic All-Gershwin New Year's Eve Concert,0,2002,"Music,Musical",7.4,11,nm0351476,Hans GÃ¶tz,actor,"tt0132145,tt0282467,tt0206536,tt0029140"
tt0055402,ES,Nuts & Bolts,0,2003,"Action,Comedy,Musical",5.3,6,nm0351538,Jonas GÃ¼lstorff,"actor,soundtrack","tt0283885,tt0804439,tt0164711,tt1266539"
tt0055477,XWG,Tere Liye,0,2001,"Drama,Family,Musical",7.3,10,nm0352053,John Haase,writer,"tt0056783,tt0059094,tt0063426,tt0056742"
tt0055526,SE,Journey Across India,0,2007,"Adventure,Musical,Short",6.8,5,nm0352504,Stephen Hackett,actor,"tt0216978,tt0180273,tt0205917,tt0101114"
tt0055563,PL,Podijum,0,2002,"Comedy,Musical",8.3,66,nm0352863,Mark Hadland,"camera_department,visual_effects","tt0401729,tt1408101,tt1951265,tt0478970"
tt0055572,CA,Aulnay Need Is Love,0,2003,"Musical,Short",7.9,63,nm0352991,Mark Hall Haefeli,actor,tt0068369
tt0055574,DK,Bach en Zaraza,0,2002,"Musical,Short",7.9,50,nm0352998,Damien Haegele,actor,tt0110816
tt0055578,FI,Blowin' Me Up,0,2002,"Musical,Short",6.1,10,nm0353035,Carl Haensel,"writer,producer","tt0019050,tt0028620,tt0027317,tt0022017"
tt0055578,\N,Boogie with the Undead,0,2003,"Comedy,Horror,Musical",7.9,174,nm0353040,Thomas Haerin,actor,"tt0258362,tt0063920,tt0076280,tt0412105"
tt0055608,US,Fables de ma fontaine,0,2002,Musical,6.5,10,nm0353305,Birgit Hageby,"writer,assistant_director,actress","tt0106157,tt0103028,tt0096719"
tt0055621,IT,Hier bei mir,0,2002,"Drama,Musical,Romance",7.6,16,nm0353440,Rainer Hagen,producer,"tt0087257,tt0289614"
tt0055630,ES,Khwahish,0,2003,"Drama,Musical,Romance",7.9,109,nm0353572,Linda Haggar,"writer,actress","tt0165024,tt0096581,tt5765938,tt0364796"
tt0055719,US,Tusong Twosome,0,2001,"Action,Comedy,Musical",4.5,6,nm0354150,Arthur Hailey,writer,"tt0065377,tt0047756,tt0051221,tt0040051"
tt0055811,US,El gran Gato,0,2003,"Biography,Documentary,Musical",5.8,41,nm0354944,John Hale,sound_department,"tt0094430,tt0090163,tt0096536,tt0405595"
tt0055814,US,H.M.S. Pinafore,0,2001,"Comedy,Musical,Romance",6.6,54,nm0354958,Lana Hale,"miscellaneous,music_department","tt0209958,tt0114369,tt0118749,tt0120885"
tt0055818,DE,Highlights from Iolanthe,0,2000,Musical,8.1,53,nm0354991,Rick Hale,miscellaneous,tt0243418
tt0055840,DK,The Man from Snowy River: Arena Spectacular,0,2003,"Comedy,Drama,Musical",7.7,274,nm0355247,Dale Hall Jr.,"camera_department,director,writer","tt0404281,tt0155350,tt0119165,tt0129935"
tt0055894,AU,"Together Again: A Tribute to Kenneth Sandford, John Reed, and Thomas Round",0,2000,"Music,Musical",7.1,49,nm0355827,Liam Hall,"editor,editorial_department","tt0106634,tt1726748,tt1754552"
tt0055895,TR,Trial by Jury,0,2000,"Comedy,Musical",7.1,57,nm0355854,M.W. Hall,cinematographer,"tt0182375,tt0176922,tt0175673"
tt0055895,SI,Tulekummardajad,0,2000,"Documentary,Musical",7.2,54,nm0355864,Marian Hall,actress,"tt0037000,tt0034850,tt0035985,tt0034804"
tt0055913,TR,Family Affairs,0,2003,"Comedy,Family,Musical",6.6,45,nm0356043,Robert Hall,miscellaneous,"tt1383715,tt0110405"
tt0055972,\N,Kash... Aap Hamare Hote,0,2003,"Family,Musical,Romance",6.4,36,nm0356508,Tom Halley,"animation_department,director","tt0066671,tt0058790,tt0060002,tt0063823"
tt0056021,US,Tongan Ninja,0,2002,"Action,Comedy,Musical",6.6,5,nm0356961,Rick Halpern,miscellaneous,"tt0155975,tt0116442,tt0099028"
tt0056024,GR,Matka Reimsiin,0,2003,"Comedy,Musical",5.7,6,nm0357015,Frans Halsema,"actor,soundtrack","tt0070430,tt1062194,tt8442580,tt7893292"
tt0056038,US,Musirama,0,2002,"Comedy,Musical",6.7,15,nm0357121,Monty Haltrecht,"writer,actor","tt0215447,tt0297625,tt0200358,tt0068489"
tt0056092,AR,Little Dickie,0,2002,"Comedy,Musical,Short",8,11,nm0357722,Andrew Hamilton,camera_department,"tt7602408,tt0284172,tt0377084,tt0155436"
tt0056095,GR,Meesha Madhavan,0,2002,"Comedy,Drama,Musical",8.5,16,nm0357778,Celine Hamilton,actress,tt0108275
tt0056098,US,Monty Python & the Holy Grail in Lego,0,2001,"Animation,Comedy,Musical",6.4,5,nm0357805,Dave Hamilton,actor,tt0092610
tt0056148,XWG,Bhagavatham,0,2003,"Drama,Musical",7.4,21,nm0358354,Joyce Hammann,music_department,"tt1235830,tt0104797,tt1134629,tt1980929"
tt0056169,US,Bas Yun Hi,0,2003,"Comedy,Musical,Romance",7.7,7,nm0358487,Mike Hammer,actor,tt0042320
tt0056193,US,Koi ni utaeba,0,2002,"Comedy,Fantasy,Musical",6.5,6,nm0358773,Ronald Hammond,actor,tt0279352
tt0056209,GB,Snegithiye,0,2000,"Drama,Musical,Mystery",6.9,17,nm0359022,Margaret Hampton,actress,"tt0016984,tt0017126,tt0017640,tt0259785"
tt0056217,IT,Zivot je mars,0,2003,Musical,5.6,9,nm0359156,Figen Han,actress,"tt1899118,tt0306245,tt8377288,tt0068202"
tt0056228,IT,Angeli,0,2002,"Animation,Musical,Short",8,14,nm0359306,S. Hanberry,assistant_director,tt0018402
tt0056380,\N,FantasÃ­as animadas,0,2002,"Animation,Musical,Short",8.3,974,nm0360763,Donna Hansen,art_department,"tt0112869,tt2312734"
tt0056388,ES,Gloria,0,2000,"Drama,Musical",7.9,801,nm0360812,Grethe Hansen,actress,"tt0023845,tt0328815,tt0023410,tt0024190"
tt0056389,PE,Hakosem 2000!,0,2000,"Family,Musical",6.5,10,nm0360836,Heidi Hansen,actress,"tt0070651,tt0066797,tt0069196,tt0097702"
tt0056412,MX,Monalisa,0,2002,Musical,7.8,39,nm0361068,Rolf Hansen,"director,assistant_director,writer","tt0043477,tt0043737,tt0034815,tt0044676"
tt0056412,IR,Hoedown Showdown,0,2002,"Comedy,Musical",7.7,39,nm0361070,Rose Hansen,"producer,miscellaneous,costume_department","tt0111756,tt0119276,tt0163125,tt0284007"
tt0056424,TR,Not on the Lips,0,2003,"Comedy,Musical,Romance",6.7,6,nm0361170,Alan Hanslik,"composer,actor,music_department","tt7742072,tt7620554,tt0118543"
tt0056427,FR,"Seville, Southside",0,2003,"Documentary,Drama,Musical",6.6,5,nm0361205,Bruce Hanson,"miscellaneous,special_effects","tt0091268,tt0092086,tt0089346,tt0117218"
tt0056472,ES,Blue's Big News: The Baby's Here!,0,2001,"Animation,Family,Musical",8,1740,nm0361683,Masato Hara,"producer,miscellaneous,executive","tt0218553,tt0178868,tt0233910,tt0089881"
tt0056482,\N,Cogip 2000,0,2003,"Comedy,Musical,Short",7.7,2679,nm0361742,RyÃ»ji Harada,actor,"tt0171572,tt0435238,tt0377079,tt1172114"
tt0056523,XWG,Luminen rakkaus,0,2003,"Musical,Romance,Short",7.9,14,nm0362074,Elke Hardegger,"actress,make_up_department","tt0104474,tt0109032"
tt0056529,GR,Minnale,0,2001,"Comedy,Drama,Musical",7.6,14,nm0362106,Sasha Harden,actor,"tt0047758,tt0052442,tt0055666,tt0056777"
tt0056530,GB,Miss Mohini,0,2002,Musical,6.1,15,nm0362109,Tom Harden,actor,tt1963768
tt0056556,SE,Restauratec,0,2002,"Comedy,Musical,Short",7.5,75,nm0362286,Catherine Harding,actress,"tt0083478,tt0084354,tt0400036,tt1415091"
tt0056633,\N,Â¿Te dije que te quiero?,0,2002,"Musical,Short",5.7,1199,nm0363016,John Harian,camera_department,tt0097981
tt0056639,CA,Masayang tanghali bayan!,0,2003,"Comedy,Game-Show,Musical",8.4,2758,nm0363094,Reginald Harkema,"editor,director,writer","tt3228830,tt1345488,tt0832906,tt1456635"
tt0056657,CSHH,Boca de fresa,0,2003,"Comedy,Musical,Romance",7.8,1110,nm0363249,Robert Harland,"actor,writer","tt0068126,tt0217001,tt0054570,tt0051377"
tt0056757,FR,Requiem: Musica in Tempore Belli,0,2001,"Documentary,Musical",8.2,25,nm0364166,Elizabeth Harrier,actress,tt0265675
tt0056811,BG,El Ãºltimo copetÃ­n,0,2001,"Musical,Short",6.7,105,nm0364528,Charles P. Harris,actor,"tt0088892,tt0087386,tt0086325,tt0142037"
tt0056899,GB,Soy tu aventura,0,2003,"Comedy,Musical",6.9,22,nm0365327,Sherman A. Harris,"producer,production_manager","tt0046050,tt0042511,tt0370207,tt0051876"
tt0056925,ES,Bride & Prejudice,0,2004,"Comedy,Drama,Musical",7.8,5,nm0365727,Lyman Harrison,actor,tt0251298
tt0056931,GB,Death of a Dynasty,0,2003,"Comedy,Musical",7.8,10,nm0365812,Philip Harrison,"production_designer,art_director,art_department","tt0298814,tt0082869,tt0086006,tt0111438"
tt0056939,IT,Eskimo,0,2003,"Musical,Short",7.8,66,nm0365904,Tessa Harrison,art_department,"tt0120616,tt0120915,tt0098153,tt0111338"
tt0056945,RO,Raise Your Voice,0,2004,"Family,Music,Musical",6.1,7,nm0366017,Ruth Harrop,actress,"tt0184135,tt0187666,tt0198072"
tt0056986,FI,S Club Seeing Double,0,2003,"Comedy,Drama,Musical",7.6,25,nm0366445,Michel Hart,actor,"tt0099446,tt0353579,tt0103224,tt0077941"
tt0057031,BR,Cox and Box,0,2001,"Comedy,Musical",7.6,19,nm0366871,Morgan Hartley,"miscellaneous,actress","tt0107890,tt0109156,tt0094416,tt1607785"
tt0057061,\N,Iolanthe,0,2002,"Comedy,Musical,Romance",7.4,8,nm0367123,Simone Hartmann,camera_department,"tt0375911,tt0130444,tt0159382,tt0173171"
tt0057066,\N,Life on a String,0,2002,"Musical,Short",7.2,15,nm0367180,E. den Hartog,transportation_department,tt0120568
tt0057078,PL,S.U.V. Driving Lady,0,2001,"Comedy,Musical,Short",7,116,nm0367405,Harry Harvey Jr.,"script_department,actor,director","tt0063935,tt0061277,tt0077369,tt0049223"
tt0057109,FR,Little House of Light,0,2003,"Comedy,Family,Musical",5.8,9,nm0367745,W.M. Harvey,director,tt0005802
